campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,net_profit,z_score_budget,z_score_roi,cost_per_conversion,is_profitable
Secured stable process improvement,2023-05-28,2024-01-09,93037.93,0.45,podcast,B2B,referral,7.192078542590103,669136.1,576098.1699999999,0.10826201312832959,-0.32652107090127913,12936.17,True
Multi-channeled 24/7 implementation,2023-04-09,2024-05-03,4888.71,0.98,email,B2C,referral,79.15763054057206,386978.7,382089.99,-0.17345543433164806,1.7010150068523564,61.76,True
Operative intermediate alliance,2022-09-17,2023-11-12,2523.19,0.9,webinar,B2B,promotion,309.54364911084775,781037.44,778514.25,-0.1810154360686518,1.394971825304638,8.15,True
Synergistic asymmetric task-force,2023-07-17,2023-12-14,26419.1,0.35,podcast,B2C,referral,2.437944517413538,64408.3,37989.200000000004,-0.10464612990878613,-0.7090750478359275,10836.63,True
Self-enabling 3rdgeneration migration,2022-08-30,2024-04-12,70705.99,0.51,podcast,B2B,organic,12.15601252454,859502.9,788796.91,0.036891022736929985,-0.09698868474049019,5816.54,True
Decentralized multimedia open architecture,2023-04-25,2024-07-24,49206.43,0.15,webinar,B2B,promotion,0.6716268585223517,33048.36,-16158.07,-0.031819751614931994,-1.4741830017052238,73264.54,False
Optional responsive approach,2023-06-23,2023-08-15,96511.42,0.0,email,B2C,referral,5.457208587336089,526682.95,430171.52999999997,0.11936299322296638,-2.048013967107196,17685.13,True
Programmable fault-tolerant intranet,2022-10-01,2024-02-17,47198.52,0.8,email,B2B,paid,6.241474520811246,294588.36,247389.84,-0.03823686205481296,1.01241784836999,7562.08,True
Multi-tiered stable focus group,2023-05-07,2024-07-03,36050.73,0.58,email,B2B,paid,14.694895221261813,529761.7,493710.97,-0.07386425550900193,0.1707990991137634,2453.28,True
Diverse even-keeled customer loyalty,2023-05-03,2023-09-21,92591.26,0.56,webinar,B2B,organic,4.494689887576862,416169.0,323577.74,0.10683449360794192,0.0942883037268341,20600.14,True
Inverse neutral strategy,2023-07-28,2023-08-19,21426.33,0.91,email,B2C,referral,9.267935292698281,198577.84,177151.51,-0.12060260031379655,1.433227222998103,2311.88,True
Intuitive foreground access,2023-06-12,2023-12-05,43491.12,0.13,podcast,B2B,paid,5.584284102133952,242866.77,199375.65,-0.05008539871473031,-1.5506937970921535,7788.13,True
Universal 24/7 strategy,2022-12-18,2023-12-22,85026.27,0.17,webinar,B2C,paid,0.44400971605599066,37752.49,-47273.780000000006,0.08265742575799097,-1.397672206318294,191496.42,False
Managed well-modulated artificial intelligence,2023-04-07,2024-07-27,70113.41,0.66,webinar,B2B,organic,8.227775827762478,576877.42,506764.01,0.03499718720422948,0.47684228066148227,8521.55,True
Inverse dynamic flexibility,2023-07-26,2024-06-17,19497.93,0.98,email,B2B,organic,28.44897637851813,554696.15,535198.22,-0.12676560352224037,1.7010150068523564,685.36,True
Optional context-sensitive standardization,2023-02-25,2024-03-06,68805.2,0.17,webinar,B2C,organic,12.106451547266776,832986.82,764181.62,0.03081625875197977,-1.397672206318294,5683.35,True
Organized fault-tolerant forecast,2023-01-29,2023-12-20,86544.19,0.61,email,B2C,paid,5.438221560569231,470646.48,384102.29,0.0875085696234551,0.285565292194158,15914.06,True
Multi-layered neutral capacity,2023-02-26,2024-01-31,55609.69,0.78,webinar,B2C,promotion,6.095284113254362,338956.86,283347.17,-0.011355474533154329,0.9359070529830601,9123.4,True
Re-engineered 6thgeneration access,2022-09-20,2023-10-06,46919.95,0.5,podcast,B2C,promotion,10.274057197418156,482058.25,435138.3,-0.0391271482007247,-0.13524408243395505,4566.84,True
Inverse context-sensitive middleware,2023-06-18,2023-08-06,12991.78,0.91,social media,B2B,referral,3.8515384343023045,50038.34,37046.56,-0.14755870833691412,1.433227222998103,3373.14,True
Multi-lateral cohesive access,2022-12-12,2023-10-09,88842.63,0.32,webinar,B2C,paid,8.368176853836946,743450.84,654608.21,0.09485418935712843,-0.8238412409163218,10616.72,True
Seamless asymmetric core,2023-03-02,2023-08-24,88036.35,0.55,email,B2C,paid,4.227793178613152,372199.48,284163.13,0.09227738670886869,0.05603290603336924,20823.24,True
Automated tangible frame,2022-12-17,2024-01-19,90591.66,0.68,podcast,B2B,promotion,7.748929647607738,701988.4,611396.74,0.1004439412248242,0.553353076048412,11690.86,True
Centralized modular Graphical User Interface,2023-05-13,2024-04-11,90434.18,0.53,email,B2C,paid,3.3044133313311406,298831.91,208397.72999999998,0.09994064847162683,-0.020477889353560475,27367.7,True
Organic actuating firmware,2023-07-07,2023-10-03,38665.1,0.14,email,B2B,paid,1.9149770723468968,74042.78,35377.68,-0.06550895023102056,-1.5124383993986887,20190.89,True
Organized demand-driven parallelism,2022-10-17,2024-06-09,21791.46,0.82,webinar,B2B,promotion,42.820716923051506,933125.94,911334.48,-0.11943567573305651,1.0889286437569192,508.9,True
Enterprise-wide intangible concept,2022-11-16,2023-08-26,56663.23,0.66,social media,B2B,referral,17.19544579438906,974349.5,917686.27,-0.007988449849362627,0.47684228066148227,3295.25,True
Re-contextualized 24/7 policy,2023-05-19,2023-09-12,5057.31,0.31,webinar,B2C,paid,143.54372383737598,725945.11,720887.7999999999,-0.1729166029994848,-0.8620966386097867,35.23,True
Virtual client-driven benchmark,2023-05-09,2024-02-02,77036.39,0.78,webinar,B2B,paid,3.252655271099801,250572.82,173536.43,0.0571224454245118,0.9359070529830601,23684.15,True
Digitized value-added access,2023-05-03,2023-12-21,37988.85,0.48,podcast,B2C,promotion,21.208438791908677,805684.2,767695.35,-0.06767018800311667,-0.21175487782088476,1791.21,True
Streamlined bifurcated extranet,2022-09-28,2024-06-06,36751.1,0.74,webinar,B2B,promotion,1.390528718868279,51103.46,14352.36,-0.07162593225806967,0.7828854622092007,26429.59,True
Re-engineered heuristic conglomeration,2022-11-13,2024-01-25,49256.5,0.17,podcast,B2C,paid,6.333768132124694,311979.25,262722.75,-0.03165973213212408,-1.397672206318294,7776.81,True
Adaptive empowering contingency,2023-03-27,2024-03-04,31145.23,0.54,webinar,B2B,referral,1.0970495321434455,34167.86,3022.630000000001,-0.08954181837926807,0.017777508339904383,28389.99,True
Balanced national firmware,2022-08-31,2023-11-17,41188.16,0.9,social media,B2B,referral,19.693807152346693,811151.68,769963.52,-0.05744546398589698,1.394971825304638,2091.43,True
Re-engineered neutral concept,2022-10-18,2024-01-13,41672.13,0.57,social media,B2C,promotion,6.287650763231925,262019.8,220347.66999999998,-0.05589873682203547,0.13254370142029853,6627.62,True
User-friendly encompassing functionalities,2023-02-03,2024-07-18,80301.86,0.43,podcast,B2B,promotion,0.9636802933331806,77385.32,-2916.5399999999936,0.06755861120291726,-0.40303186628820886,83328.32,False
Enhanced bifurcated solution,2022-10-30,2023-09-09,10618.97,0.87,webinar,B2B,promotion,66.37364640826748,704819.76,694200.79,-0.15514200829699895,1.2802056322242434,159.99,True
Monitored regional complexity,2022-11-02,2023-11-20,76690.16,0.39,webinar,B2B,paid,2.9604550309974575,227037.77,150347.61,0.05601592364435235,-0.5560534570620681,25904.86,True
Persistent incremental neural-net,2022-08-15,2024-05-06,43349.83,0.34,podcast,B2C,paid,5.884145797111546,255076.72,211726.89,-0.050536949598012325,-0.7473304455293921,7367.23,True
Cross-platform client-server circuit,2023-04-19,2024-02-22,67118.97,0.9,webinar,B2B,promotion,5.702492007848154,382745.39,315626.42000000004,0.02542721036981102,1.394971825304638,11770.11,True
Customizable clear-thinking adapter,2023-07-22,2024-04-30,74856.71,0.43,podcast,B2B,referral,3.5645877303450817,266833.31,191976.59999999998,0.05015637260073001,-0.40303186628820886,21000.1,True
Up-sized multi-state database,2023-06-17,2024-02-08,99343.38,0.6,podcast,B2B,paid,4.693503683889153,466268.52,366925.14,0.12841369772731434,0.2473098945006931,21166.15,True
Object-based didactic intranet,2023-07-21,2024-06-17,6430.7,0.64,social media,B2B,paid,153.3671451008444,986258.1,979827.4,-0.16852736478311647,0.40033148527455253,41.93,True
Multi-lateral tangible framework,2022-10-05,2023-10-03,99248.28,0.31,social media,B2B,organic,5.458368145019743,541733.65,442485.37,0.12810976617518666,-0.8620966386097867,18182.78,True
Profound multimedia framework,2022-11-04,2024-05-28,7954.2,0.98,webinar,B2B,paid,76.03043172160619,604761.26,596807.06,-0.16365838770986188,1.7010150068523564,104.62,True
Object-based intermediate attitude,2022-11-05,2024-02-17,2698.11,0.56,social media,B2B,paid,324.7059311888692,876092.32,873394.21,-0.18045640655132086,0.0942883037268341,8.31,True
Horizontal maximized moderator,2023-01-15,2024-05-03,57491.61,0.15,webinar,B2C,promotion,3.839002595335215,220710.44,163218.83000000002,-0.0053410174713234854,-1.4741830017052238,14975.66,True
Innovative intangible complexity,2022-09-03,2024-03-04,19992.62,0.46,social media,B2C,referral,45.56188233458146,910901.4,890908.78,-0.12518461614556278,-0.28826567320781427,438.8,True
Compatible 6thgeneration portal,2023-07-06,2024-07-11,40419.75,0.3,webinar,B2B,organic,11.847845174698012,478886.94,438467.19,-0.05990123731891935,-0.9003520363032516,3411.57,True
De-engineered foreground attitude,2023-02-06,2024-04-02,75267.4,0.16,social media,B2B,referral,11.230443326061483,845286.27,770018.87,0.051468903085938336,-1.435927604011759,6702.09,True
Public-key directional orchestration,2023-02-26,2024-04-14,52485.67,0.18,email,B2C,paid,11.308637195638353,593541.4,541055.73,-0.021339578081817842,-1.3594168086248295,4641.2,True
Optimized content-based matrix,2023-01-17,2024-01-22,33107.4,0.79,social media,B2C,paid,24.07231162821605,796971.65,763864.25,-0.08327088910862285,0.974162450676525,1375.33,True
De-engineered bandwidth-monitored solution,2023-03-05,2023-12-23,53505.82,0.75,email,B2B,paid,15.579756931115158,833607.67,780101.8500000001,-0.01807926501238516,0.8211408599026656,3434.32,True
Horizontal asymmetric contingency,2022-09-16,2024-05-08,99714.19,0.23,email,B2C,referral,0.07644127681325998,7622.28,-92091.91,0.1295987751073823,-1.1681398201575053,1304454.79,False
Grass-roots non-volatile hub,2022-11-28,2024-05-11,91458.81,0.86,podcast,B2B,promotion,7.433793310890444,679885.89,588427.0800000001,0.10321527924193788,1.2419502345307787,12303.11,True
Reverse-engineered attitude-oriented task-force,2023-03-12,2024-07-28,82832.93,0.73,social media,B2B,organic,11.763154339705236,974376.54,891543.6100000001,0.07564769673019162,0.7446300645157359,7041.73,True
Synergized mission-critical conglomeration,2023-07-22,2024-03-23,84628.79,0.38,webinar,B2B,organic,0.3214948482661752,27207.72,-57421.06999999999,0.08138711331488148,-0.594308854755533,263235.29,False
Configurable transitional data-warehouse,2023-05-08,2024-03-22,64944.48,0.4,email,B2B,referral,13.568109714636254,881173.83,816229.35,0.018477724346823567,-0.5177980593686032,4786.55,True
Ergonomic global project,2023-05-12,2024-06-04,78379.56,0.85,webinar,B2B,promotion,1.9466549697395596,152577.96,74198.4,0.06141510307825868,1.2036948368373137,40263.71,True
Sharable 24/7 Graphic Interface,2023-05-09,2024-05-13,24433.75,0.41,social media,B2B,referral,7.567307105949762,184897.69,160463.94,-0.11099114049781535,-0.4795426616751386,3228.86,True
Progressive directional secured line,2022-12-27,2024-01-18,74898.2,0.21,webinar,B2B,referral,6.174651860792382,462470.31,387572.11,0.05028897112962354,-1.244650615544435,12129.95,True
Compatible tertiary alliance,2022-08-09,2024-07-02,3934.75,0.2,webinar,B2B,promotion,22.682541457525893,89250.13,85315.38,-0.17650420976243372,-1.2829060132378998,173.47,True
Face-to-face 6thgeneration methodology,2023-06-22,2024-06-02,64308.7,0.79,webinar,B2B,referral,12.972497655838168,834244.46,769935.76,0.016445825269938867,0.974162450676525,4957.31,True
Customer-focused asymmetric workforce,2023-05-24,2024-01-23,76873.7,0.26,social media,B2C,paid,12.687142676884292,975307.6,898433.9,0.05660250195221262,-1.0533736270771108,6059.18,True
Profound reciprocal forecast,2022-11-20,2024-05-16,76690.9,0.81,social media,B2C,paid,9.567678564210357,733753.88,657062.98,0.056018288621729556,1.0506732460634547,8015.62,True
De-engineered high-level functionalities,2023-03-20,2023-12-16,53478.93,0.23,podcast,B2C,referral,18.420632761351058,985115.73,931636.7999999999,-0.018165203176809062,-1.1681398201575053,2903.21,True
Reverse-engineered upward-trending core,2023-07-07,2023-09-23,41516.78,0.41,social media,B2B,organic,6.558872099425822,272303.25,230786.47,-0.05639522227548483,-0.4795426616751386,6329.87,True
Future-proofed zero administration attitude,2022-11-16,2024-06-22,69169.4,0.4,webinar,B2C,organic,3.1654308118908077,218950.95,149781.55000000002,0.03198021113142139,-0.5177980593686032,21851.5,True
Mandatory intermediate neural-net,2022-12-22,2024-06-20,95593.18,0.26,social media,B2B,organic,9.458401111878484,904158.64,808565.46,0.11642837588936263,-1.0533736270771108,10106.7,True
Team-oriented discrete benchmark,2023-03-16,2023-08-05,2970.45,0.71,webinar,B2C,promotion,239.70886566008517,712043.2,709072.75,-0.1795860309581931,0.6681192691288061,12.39,True
Cloned scalable frame,2022-12-30,2023-08-18,4839.55,0.67,webinar,B2B,promotion,51.741027574877826,250403.29,245563.74000000002,-0.17361254553146505,0.5150976783549471,93.53,True
Profit-focused 5thgeneration standardization,2023-01-03,2024-06-06,70530.3,0.52,email,B2C,promotion,10.919000060966704,770120.35,699590.0499999999,0.03632953236476057,-0.05873328704702534,6459.41,True
Distributed asymmetric frame,2023-04-15,2024-03-28,78889.49,0.74,podcast,B2C,paid,10.71677482006792,845440.9,766551.41,0.06304479620524572,0.7828854622092007,7361.31,True
Vision-oriented 4thgeneration groupware,2023-03-03,2024-02-28,76029.54,0.3,podcast,B2B,organic,3.5181325574243907,267482.0,191452.46000000002,0.05390463802956174,-0.9003520363032516,21610.77,True
Persistent methodical Graphical User Interface,2022-09-11,2024-05-11,37369.74,0.85,webinar,B2C,organic,17.9277067488294,669953.74,632584.0,-0.0696488111707062,1.2036948368373137,2084.47,True
Integrated didactic circuit,2022-09-15,2024-05-02,43026.77,0.46,podcast,B2C,referral,5.770853354783545,248301.18,205274.41,-0.05156942201894154,-0.28826567320781427,7455.88,True
Expanded system-worthy collaboration,2022-12-16,2024-02-01,86687.38,0.32,email,B2B,referral,3.398033023953429,294566.58,207879.2,0.08796619274594893,-0.8238412409163218,25511.05,True
Grass-roots client-server middleware,2023-01-04,2023-11-10,41458.15,0.97,email,B2B,paid,22.308885225221097,924885.11,883426.96,-0.056582598793899604,1.6627596091588916,1858.37,True
Universal systemic utilization,2023-05-22,2023-10-16,78294.27,0.33,webinar,B2B,paid,8.216180826515146,643279.88,564985.61,0.06114252345595619,-0.785585843222857,9529.28,True
Expanded system-worthy flexibility,2022-10-22,2024-06-22,61204.36,0.4,social media,B2B,promotion,3.8503557589688056,235658.56,174454.2,0.006524617335848173,-0.5177980593686032,15895.77,True
Customizable homogeneous policy,2023-03-29,2024-03-27,75087.14,0.29,social media,B2C,referral,6.179509567150913,464001.7,388914.56,0.05089280738050686,-0.9386074339967164,12150.99,True
Visionary local paradigm,2023-02-13,2023-09-06,87595.32,0.36,podcast,B2C,paid,2.2235425362907515,194771.92,107176.6,0.09086789215119395,-0.6708196501424627,39394.49,True
Persevering 24/7 complexity,2023-01-22,2023-11-21,31000.36,0.4,email,B2C,promotion,12.492867179606947,387283.38,356283.02,-0.09000481063959126,-0.5177980593686032,2481.44,True
Visionary multimedia synergy,2023-01-19,2024-01-14,25100.93,0.77,webinar,B2B,paid,10.669734149292477,267820.25,242719.32,-0.10885888967816718,0.8976516552895952,2352.54,True
Automated radical access,2023-02-25,2023-10-05,40413.87,0.23,webinar,B2B,organic,2.368145144228949,95705.91,55292.04,-0.05992002930132219,-1.1681398201575053,17065.62,True
Inverse transitional artificial intelligence,2023-06-02,2023-11-26,2667.65,0.29,podcast,B2B,referral,322.9708282570802,861573.13,858905.48,-0.1805537541336322,-0.9386074339967164,8.26,True
Down-sized modular conglomeration,2023-01-16,2023-08-13,15210.7,0.16,podcast,B2C,paid,24.599116411473503,374169.78,358959.08,-0.14046722779383164,-1.435927604011759,618.34,True
Robust next generation protocol,2022-10-21,2024-03-12,55331.1,0.14,webinar,B2C,paid,6.392800070846232,353720.66,298389.56,-0.012245824597373573,-1.5124383993986887,8655.22,True
Innovative exuding toolset,2023-01-24,2023-12-28,86461.82,0.2,social media,B2C,organic,9.475337784932123,819254.95,732793.1299999999,0.08724532207404653,-1.2829060132378998,9124.93,True
Streamlined holistic toolset,2023-02-23,2024-03-15,82520.55,0.64,webinar,B2B,paid,9.968350792620747,822593.79,740073.24,0.07464935668546355,0.40033148527455253,8278.26,True
Managed global capacity,2023-05-13,2024-03-05,14593.14,0.87,social media,B2C,paid,52.889789997217875,771828.11,757234.97,-0.14244089729259052,1.2802056322242434,275.92,True
Phased systematic interface,2023-02-05,2024-05-18,3083.5,0.42,social media,B2C,paid,160.25787903356576,494155.17,491071.67,-0.17922473272509074,-0.4412872639816737,19.24,True
